Unnamed: 0,id,state,constitution,election_year,candidate,gender,party,age,category,votes_received,votes_received_perc,num_seats,state_pc_year,rank,result,election_year_clean,vote_share_pct,state_raw,state_canonical,vote_share_lag1,vote_swing,vote_share_lag2,is_winner,is_incumbent,vote_share_frac,vote_share_frac_sq,fragmentation_index,alliance,coalition_strength_score,gdp_share_pct,literacy_persons_pct,gdp_zscore,literacy_zscore
36170,1453.0,MADHYA PRADESH,GWALIOR,1980 (7th LOK SABHA),NARAYAN SHASTRI,M,IND,,,898.0,0.28%,1,MADHYA PRADESH-GWALIOR-1980 (7th LOK SABHA),9,loser,1980,0.28,MADHYA PRADESH,Madhya Pradesh,0.75,-0.47,0.89,0,0,0.0028,7.840000000000003e-06,2.841142112990915,Unaffiliated,99.99,660.0,34.45,-0.7304832941089539,-1.2078779841260325
36171,1454.0,MADHYA PRADESH,GWALIOR,1980 (7th LOK SABHA),R.B. PADAM,M,IND,,,719.0,0.22%,1,MADHYA PRADESH-GWALIOR-1980 (7th LOK SABHA),10,loser,1980,0.22,MADHYA PRADESH,Madhya Pradesh,0.28,-0.06,0.75,0,0,0.0022,4.84e-06,2.841142112990915,Unaffiliated,99.99,660.0,34.45,-0.7304832941089539,-1.2078779841260325
65146,2857.0,TAMIL NADU,TIRUCHENDUR,1980 (7th LOK SABHA),KOSALRAM K. T.,M,INC(I),,,227395.0,51.78%,1,TAMIL NADU-TIRUCHENDUR-1980 (7th LOK SABHA),1,winner,1980,51.78,TAMIL NADU,Tamil Nadu,,,,1,0,0.5178,0.26811684,2.737468328517989,Unaffiliated,99.99,690.0,34.45,-0.6522324503269077,-1.2078779841260325
82614,3794.0,UTTAR PRADESH,SAHARANPUR,1980 (7th LOK SABHA),RATAN SINGH,M,IND,,,1407.0,0.34%,1,UTTAR PRADESH-SAHARANPUR-1980 (7th LOK SABHA),9,loser,1980,0.34,UTTAR PRADESH,Uttar Pradesh,0.36,-0.0199999999999999,0.38,0,0,0.0034,1.156e-05,3.4791919618418925,Unaffiliated,97.12,1320.0,34.45,0.9910352690960618,-1.2078779841260325
82615,3795.0,UTTAR PRADESH,SAHARANPUR,1980 (7th LOK SABHA),BALDEV SINGH,M,IND,,,1074.0,0.26%,1,UTTAR PRADESH-SAHARANPUR-1980 (7th LOK SABHA),10,loser,1980,0.26,UTTAR PRADESH,Uttar Pradesh,0.34,-0.08,0.36,0,0,0.0026,6.76e-06,3.4791919618418925,Unaffiliated,97.12,1320.0,34.45,0.9910352690960618,-1.2078779841260325
65269,2742.0,TAMIL NADU,TIRUCHENGODE,1980 (7th LOK SABHA),NARAYANAN E.M.S.,M,IND,,,1298.0,0.24%,1,TAMIL NADU-TIRUCHENGODE-1980 (7th LOK SABHA),4,loser,1980,0.24,TAMIL NADU,Tamil Nadu,0.7,-0.4599999999999999,1.46,0,0,0.0024,5.759999999999999e-06,2.03465828788958,Unaffiliated,48.49,690.0,34.45,-0.6522324503269077,-1.2078779841260325
12892,375.0,BIHAR,MADHUBANI,1980 (7th LOK SABHA),SHAFIQULLAH ANSARI,M,INC(I),,,185427.0,39.30%,1,BIHAR-MADHUBANI-1980 (7th LOK SABHA),1,winner,1980,39.3,BIHAR,Bihar,,,,1,0,0.3929999999999999,0.1544489999999999,2.961854746615104,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
12903,378.0,BIHAR,MADHUBANI,1980 (7th LOK SABHA),MAHADEV SAHNI,M,IND,,,7326.0,1.55%,1,BIHAR-MADHUBANI-1980 (7th LOK SABHA),4,loser,1980,1.55,BIHAR,Bihar,0.26,1.29,0.3,0,0,0.0155,0.0002402499999999,2.961854746615104,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
78495,3105.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),PRASHANT DHEER PANDEY,M,IND,,,409.0,0.16%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),17,loser,1980,0.16,UTTAR PRADESH,Uttar Pradesh,0.17,-0.01,0.21,0,0,0.0016,2.56e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
78496,3106.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),HARISH KUMAR RASTOGI,M,IND,,,258.0,0.10%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),18,loser,1980,0.1,UTTAR PRADESH,Uttar Pradesh,0.16,-0.06,0.17,0,0,0.001,1e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
43128,1887.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),SHIRSATH BHAGWAN SUBHAN,M,IND,,,798.0,0.20%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),9,loser,1980,0.2,MAHARASHTRA,Maharashtra,0.26,-0.06,0.45,0,0,0.002,4e-06,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
89734,3972.0,WEST BENGAL,ULUBERIA,1980 (7th LOK SABHA),NITAYANANDA BHUMIYA,M,JNP,,,16879.0,3.37%,1,WEST BENGAL-ULUBERIA-1980 (7th LOK SABHA),3,2nd runner up,1980,3.37,WEST BENGAL,West Bengal,,,,0,0,0.0337,0.00113569,2.0856360058360264,Unaffiliated,99.99,880.0000000000001,34.45,-0.15664377304061497,-1.2078779841260325
89706,3975.0,WEST BENGAL,ULUBERIA,1980 (7th LOK SABHA),NIRMAL SENGUPTA,M,IND,,,2112.0,0.42%,1,WEST BENGAL-ULUBERIA-1980 (7th LOK SABHA),6,loser,1980,0.42,WEST BENGAL,West Bengal,1.0,-0.5800000000000001,0.54,0,0,0.0042,1.7639999999999997e-05,2.0856360058360264,Unaffiliated,99.99,880.0000000000001,34.45,-0.15664377304061497,-1.2078779841260325
89707,3976.0,WEST BENGAL,ULUBERIA,1980 (7th LOK SABHA),KANAILAL PATRA,M,IND,,,1517.0,0.30%,1,WEST BENGAL-ULUBERIA-1980 (7th LOK SABHA),7,loser,1980,0.3,WEST BENGAL,West Bengal,0.42,-0.12,1.0,0,0,0.003,9e-06,2.0856360058360264,Unaffiliated,99.99,880.0000000000001,34.45,-0.15664377304061497,-1.2078779841260325
12904,379.0,BIHAR,MADHUBANI,1980 (7th LOK SABHA),LAKSHMI NARAYAN YADAV,M,IND,,,4571.0,0.97%,1,BIHAR-MADHUBANI-1980 (7th LOK SABHA),5,loser,1980,0.97,BIHAR,Bihar,1.55,-0.5800000000000001,0.26,0,0,0.0097,9.409e-05,2.961854746615104,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
12905,380.0,BIHAR,MADHUBANI,1980 (7th LOK SABHA),RAJ NANDAN CHOWDHARY,M,IND,,,3189.0,0.68%,1,BIHAR-MADHUBANI-1980 (7th LOK SABHA),6,loser,1980,0.68,BIHAR,Bihar,0.97,-0.2899999999999999,1.55,0,0,0.0068,4.624000000000001e-05,2.961854746615104,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
12906,381.0,BIHAR,MADHUBANI,1980 (7th LOK SABHA),KEDAR NATH LAL,M,IND,,,1219.0,0.26%,1,BIHAR-MADHUBANI-1980 (7th LOK SABHA),7,loser,1980,0.26,BIHAR,Bihar,0.68,-0.42,0.97,0,0,0.0026,6.76e-06,2.961854746615104,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
12870,376.0,BIHAR,MADHUBANI,1980 (7th LOK SABHA),BHOGENDRA JHA,M,CPI,,,182204.0,38.62%,1,BIHAR-MADHUBANI-1980 (7th LOK SABHA),2,1st runner up,1980,38.62,BIHAR,Bihar,30.65,7.969999999999999,,0,0,0.3862,0.14915044,2.961854746615104,Unaffiliated,100.0,630.0,34.45,-0.808734137891,-1.2078779841260325
65344,2790.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),RANGARAJAN T.K.,M,CPM,,,204886.0,39.96%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),2,1st runner up,1980,39.96,TAMIL NADU,Tamil Nadu,5.97,33.99,50.32,0,0,0.3996,0.15968016,2.1890814745477685,Unaffiliated,45.68,690.0,34.45,-0.6522324503269077,-1.2078779841260325
65348,2789.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),SELVARAJU N.,M,DMK,,,278485.0,54.32%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),1,winner,1980,54.32,TAMIL NADU,Tamil Nadu,,,,1,0,0.5432,0.29506624,2.1890814745477685,UPA,54.32,690.0,34.45,-0.6522324503269077,-1.2078779841260325
36156,1446.0,MADHYA PRADESH,GWALIOR,1980 (7th LOK SABHA),RAJENDRA SINGH,M,INC(I),,,118136.0,36.92%,1,MADHYA PRADESH-GWALIOR-1980 (7th LOK SABHA),2,1st runner up,1980,36.92,MADHYA PRADESH,Madhya Pradesh,,,,0,0,0.3692,0.13630864,2.841142112990915,Unaffiliated,99.99,660.0,34.45,-0.7304832941089539,-1.2078779841260325
65068,2698.0,TAMIL NADU,TINDIVANAM,1980 (7th LOK SABHA),BHUVARAGAMURTHI K.V.,M,IND,,,10440.0,2.36%,1,TAMIL NADU-TINDIVANAM-1980 (7th LOK SABHA),3,2nd runner up,1980,2.36,TAMIL NADU,Tamil Nadu,0.3,2.06,1.49,0,0,0.0236,0.00055696,1.921484529724539,Unaffiliated,100.0,690.0,34.45,-0.6522324503269077,-1.2078779841260325
65069,2699.0,TAMIL NADU,TINDIVANAM,1980 (7th LOK SABHA),RAJAMANI S.,M,IND,,,9160.0,2.07%,1,TAMIL NADU-TINDIVANAM-1980 (7th LOK SABHA),4,loser,1980,2.07,TAMIL NADU,Tamil Nadu,2.36,-0.29,0.3,0,0,0.0207,0.00042849,1.921484529724539,Unaffiliated,100.0,690.0,34.45,-0.6522324503269077,-1.2078779841260325
43123,1879.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),VIJAY KUMAR NAVAL PATIL,M,INC(I),,,222476.0,57.11%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),1,winner,1980,57.11,MAHARASHTRA,Maharashtra,,,,1,0,0.5710999999999999,0.3261552099999999,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43124,1881.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),PATIL NIMBAJIRAV BALIRAM,M,INC(U),,,45652.0,11.72%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),3,2nd runner up,1980,11.72,MAHARASHTRA,Maharashtra,,,,0,0,0.1172,0.01373584,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
42683,1986.0,MAHARASHTRA,CHANDRAPUR,1980 (7th LOK SABHA),PRATIMA NURUDDIN,F,JNP(S),,,23804.0,6.21%,1,MAHARASHTRA-CHANDRAPUR-1980 (7th LOK SABHA),3,2nd runner up,1980,6.21,MAHARASHTRA,Maharashtra,,,,0,0,0.0621,0.00385641,2.3919047991273565,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
78492,3102.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),SHEO SHANKER TRIPATHI,M,IND,,,567.0,0.22%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),14,loser,1980,0.22,UTTAR PRADESH,Uttar Pradesh,0.23,-0.01,0.29,0,0,0.0022,4.84e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
78493,3103.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),RAMESH CHANDRA NAGPAL,M,IND,,,541.0,0.21%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),15,loser,1980,0.21,UTTAR PRADESH,Uttar Pradesh,0.22,-0.01,0.23,0,0,0.0021,4.409999999999999e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
78493,3103.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),RAMESH CHANDRA NAGPAL,M,IND,,,541.0,0.21%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),15,loser,1980,0.21,UTTAR PRADESH,Uttar Pradesh,0.22,-0.01,0.23,0,0,0.0021,4.409999999999999e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
78494,3104.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),MANGOO PRASAD KASHYAP,M,IND,,,435.0,0.17%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),16,loser,1980,0.17,UTTAR PRADESH,Uttar Pradesh,0.21,-0.0399999999999999,0.22,0,0,0.0017,2.8900000000000003e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
78494,3104.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),MANGOO PRASAD KASHYAP,M,IND,,,435.0,0.17%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),16,loser,1980,0.17,UTTAR PRADESH,Uttar Pradesh,0.21,-0.0399999999999999,0.22,0,0,0.0017,2.8900000000000003e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
13113,305.0,BIHAR,MAHARAJGANJ,1980 (7th LOK SABHA),RAMDEO SINGH,M,JNP,,,113812.0,34.95%,1,BIHAR-MAHARAJGANJ-1980 (7th LOK SABHA),3,2nd runner up,1980,34.95,BIHAR,Bihar,,,,0,0,0.3495,0.12215025,1.6071123851440972,Unaffiliated,189.4,630.0,34.45,-0.808734137891,-1.2078779841260325
13114,3268.0,BIHAR,MAHARAJGANJ,1980 (7th LOK SABHA),KEDAR NATH,M,JNP,,,59415.0,17.22%,1,BIHAR-MAHARAJGANJ-1980 (7th LOK SABHA),5,loser,1980,17.22,BIHAR,Bihar,34.95,-17.730000000000004,,0,0,0.1722,0.0296528399999999,1.6071123851440972,Unaffiliated,189.4,630.0,34.45,-0.808734137891,-1.2078779841260325
13117,3267.0,BIHAR,MAHARAJGANJ,1980 (7th LOK SABHA),JANARDAN SINGH AZAD,M,JNP(S),,,109552.0,31.75%,1,BIHAR-MAHARAJGANJ-1980 (7th LOK SABHA),4,loser,1980,31.75,BIHAR,Bihar,,,,0,0,0.3175,0.10080625,1.6071123851440972,Unaffiliated,189.4,630.0,34.45,-0.808734137891,-1.2078779841260325
13118,306.0,BIHAR,MAHARAJGANJ,1980 (7th LOK SABHA),VINOD KUMAR SINGH,M,JNP(S),,,48328.0,14.84%,1,BIHAR-MAHARAJGANJ-1980 (7th LOK SABHA),6,loser,1980,14.84,BIHAR,Bihar,31.75,-16.91,,0,0,0.1484,0.02202256,1.6071123851440972,Unaffiliated,189.4,630.0,34.45,-0.808734137891,-1.2078779841260325
42681,1985.0,MAHARASHTRA,CHANDRAPUR,1980 (7th LOK SABHA),RAJE VISHWESHWARRAO,M,JNP,,,133510.0,34.85%,1,MAHARASHTRA-CHANDRAPUR-1980 (7th LOK SABHA),2,1st runner up,1980,34.85,MAHARASHTRA,Maharashtra,,,,0,0,0.3485,0.12145225,2.3919047991273565,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
42614,1984.0,MAHARASHTRA,CHANDRAPUR,1980 (7th LOK SABHA),SHANTARAM POTDUKHE,M,INC(I),,,206400.0,53.87%,1,MAHARASHTRA-CHANDRAPUR-1980 (7th LOK SABHA),1,winner,1980,53.87,MAHARASHTRA,Maharashtra,,,,1,0,0.5387,0.2901976899999999,2.3919047991273565,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43125,1884.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),PATIL RAMRAO BALIRAM,M,IND,,,3303.0,0.85%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),6,loser,1980,0.85,MAHARASHTRA,Maharashtra,,,,0,0,0.0085,7.225000000000001e-05,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43126,1885.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),BHOSALE SADASHIVRAO WAMAN,M,IND,,,1770.0,0.45%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),7,loser,1980,0.45,MAHARASHTRA,Maharashtra,0.85,-0.3999999999999999,,0,0,0.0045,2.0250000000000004e-05,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43127,1886.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),ACHARYA RAGHUNATH NANA-SAHEB,M,IND,,,1018.0,0.26%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),8,loser,1980,0.26,MAHARASHTRA,Maharashtra,0.45,-0.19,0.85,0,0,0.0026,6.76e-06,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43174,1882.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),JOGINDAR BEDI JAGATSINGH,F,JNP(S),,,16446.0,4.22%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),4,loser,1980,4.22,MAHARASHTRA,Maharashtra,,,,0,0,0.0421999999999999,0.0017808399999999,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
89697,3971.0,WEST BENGAL,ULUBERIA,1980 (7th LOK SABHA),ARDHENDU HAZRA,M,INC(I),,,165254.0,33.00%,1,WEST BENGAL-ULUBERIA-1980 (7th LOK SABHA),2,1st runner up,1980,33.0,WEST BENGAL,West Bengal,,,,0,0,0.33,0.1089,2.0856360058360264,Unaffiliated,99.99,880.0000000000001,34.45,-0.15664377304061497,-1.2078779841260325
43171,1880.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),PATIL SONUSING DHANSING,M,JNP,,,93884.0,24.10%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),2,1st runner up,1980,24.1,MAHARASHTRA,Maharashtra,,,,0,0,0.241,0.058081,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43180,1883.0,MAHARASHTRA,ERANDOL,1980 (7th LOK SABHA),ZALATE DHANJI RAGHO,M,RPI,,,4182.0,1.07%,1,MAHARASHTRA-ERANDOL-1980 (7th LOK SABHA),5,loser,1980,1.07,MAHARASHTRA,Maharashtra,,,,0,0,0.0107,0.00011449,2.500183513469889,Unaffiliated,99.98,1420.0,34.45,1.2518714150362158,-1.2078779841260325
82612,3792.0,UTTAR PRADESH,SAHARANPUR,1980 (7th LOK SABHA),DHOOM SINGH,M,IND,,,1570.0,0.38%,1,UTTAR PRADESH-SAHARANPUR-1980 (7th LOK SABHA),7,loser,1980,0.38,UTTAR PRADESH,Uttar Pradesh,0.45,-0.07,1.35,0,0,0.0038,1.444e-05,3.4791919618418925,Unaffiliated,97.12,1320.0,34.45,0.9910352690960618,-1.2078779841260325
82612,3792.0,UTTAR PRADESH,SAHARANPUR,1980 (7th LOK SABHA),DHOOM SINGH,M,IND,,,1570.0,0.38%,1,UTTAR PRADESH-SAHARANPUR-1980 (7th LOK SABHA),7,loser,1980,0.38,UTTAR PRADESH,Uttar Pradesh,0.45,-0.07,1.35,0,0,0.0038,1.444e-05,3.4791919618418925,Unaffiliated,97.12,1320.0,34.45,0.9910352690960618,-1.2078779841260325
82613,3793.0,UTTAR PRADESH,SAHARANPUR,1980 (7th LOK SABHA),RAMJI LAL VERMA,M,IND,,,1482.0,0.36%,1,UTTAR PRADESH-SAHARANPUR-1980 (7th LOK SABHA),8,loser,1980,0.36,UTTAR PRADESH,Uttar Pradesh,0.38,-0.02,0.45,0,0,0.0036,1.296e-05,3.4791919618418925,Unaffiliated,97.12,1320.0,34.45,0.9910352690960618,-1.2078779841260325
82613,3793.0,UTTAR PRADESH,SAHARANPUR,1980 (7th LOK SABHA),RAMJI LAL VERMA,M,IND,,,1482.0,0.36%,1,UTTAR PRADESH-SAHARANPUR-1980 (7th LOK SABHA),8,loser,1980,0.36,UTTAR PRADESH,Uttar Pradesh,0.38,-0.02,0.45,0,0,0.0036,1.296e-05,3.4791919618418925,Unaffiliated,97.12,1320.0,34.45,0.9910352690960618,-1.2078779841260325
82614,3794.0,UTTAR PRADESH,SAHARANPUR,1980 (7th LOK SABHA),RATAN SINGH,M,IND,,,1407.0,0.34%,1,UTTAR PRADESH-SAHARANPUR-1980 (7th LOK SABHA),9,loser,1980,0.34,UTTAR PRADESH,Uttar Pradesh,0.36,-0.0199999999999999,0.38,0,0,0.0034,1.156e-05,3.4791919618418925,Unaffiliated,97.12,1320.0,34.45,0.9910352690960618,-1.2078779841260325
13138,309.0,BIHAR,MAHARAJGANJ,1980 (7th LOK SABHA),RAMJI PRASAD,M,SSD,,,2450.0,0.75%,1,BIHAR-MAHARAJGANJ-1980 (7th LOK SABHA),10,loser,1980,0.75,BIHAR,Bihar,,,,0,0,0.0075,5.625e-05,1.6071123851440972,Unaffiliated,189.4,630.0,34.45,-0.808734137891,-1.2078779841260325
65055,2696.0,TAMIL NADU,TINDIVANAM,1980 (7th LOK SABHA),RAMASWAMY PADAYATCHI S.S.,M,INC(I),,,290069.0,65.50%,1,TAMIL NADU-TINDIVANAM-1980 (7th LOK SABHA),1,winner,1980,65.5,TAMIL NADU,Tamil Nadu,,,,1,0,0.655,0.429025,1.921484529724539,Unaffiliated,100.0,690.0,34.45,-0.6522324503269077,-1.2078779841260325
32376,1391.0,KERALA,KOTTAYAM,1980 (7th LOK SABHA),K.M. CHANDY,M,INC(I),,,183301.0,48.09%,1,KERALA-KOTTAYAM-1980 (7th LOK SABHA),2,1st runner up,1980,48.09,KERALA,Kerala,,,,0,0,0.4809,0.23126481,2.098337583655998,Unaffiliated,100.0,360.0,34.45,-1.5129917319294155,-1.2078779841260325
32382,1392.0,KERALA,KOTTAYAM,1980 (7th LOK SABHA),THOMAS KURIAKOSE,M,IND,,,5823.0,1.53%,1,KERALA-KOTTAYAM-1980 (7th LOK SABHA),3,2nd runner up,1980,1.53,KERALA,Kerala,1.24,0.29,7.53,0,0,0.0153,0.00023409,2.098337583655998,Unaffiliated,100.0,360.0,34.45,-1.5129917319294155,-1.2078779841260325
5546,79.0,ANDHRA PRADESH,VIJAYAWADA,1980 (7th LOK SABHA),K.L.RAO,M,JNP,,,141920.0,27.36%,1,ANDHRA PRADESH-VIJAYAWADA-1980 (7th LOK SABHA),2,1st runner up,1980,27.36,ANDHRA PRADESH,Andhra Pradesh,,,,0,0,0.2736,0.07485696,2.840242682831889,Unaffiliated,99.99,700.0,34.45,-0.6261488357328923,-1.2078779841260325
78492,3102.0,UTTAR PRADESH,LUCKNOW,1980 (7th LOK SABHA),SHEO SHANKER TRIPATHI,M,IND,,,567.0,0.22%,1,UTTAR PRADESH-LUCKNOW-1980 (7th LOK SABHA),14,loser,1980,0.22,UTTAR PRADESH,Uttar Pradesh,0.23,-0.01,0.29,0,0,0.0022,4.84e-06,2.7706101324038563,Unaffiliated,97.59,1320.0,34.45,0.9910352690960618,-1.2078779841260325
43250,2006.0,MAHARASHTRA,HINGOLI,1980 (7th LOK SABHA),PRADHAN SATWA MUKUNDRAO,M,IND,,,4946.0,1.37%,1,MAHARASHTRA-HINGOLI-1980 (7th LOK SABHA),5,loser,1980,1.37,MAHARASHTRA,Maharashtra,0.84,0.5300000000000001,2.44,0,0,0.0137,0.00018769,2.5511906610910566,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43251,2007.0,MAHARASHTRA,HINGOLI,1980 (7th LOK SABHA),DINESH VITHALRAO SARKATE,M,IND,,,3935.0,1.09%,1,MAHARASHTRA-HINGOLI-1980 (7th LOK SABHA),6,loser,1980,1.09,MAHARASHTRA,Maharashtra,1.37,-0.28,0.84,0,0,0.0109,0.00011881,2.5511906610910566,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
43252,2008.0,MAHARASHTRA,HINGOLI,1980 (7th LOK SABHA),DEVAJE PRALHADRAO ASHRUJI,M,IND,,,3646.0,1.01%,1,MAHARASHTRA-HINGOLI-1980 (7th LOK SABHA),7,loser,1980,1.01,MAHARASHTRA,Maharashtra,1.09,-0.08,1.37,0,0,0.0101,0.00010201,2.5511906610910566,Unaffiliated,100.0,1420.0,34.45,1.2518714150362158,-1.2078779841260325
3532,60.0,ANDHRA PRADESH,NARASAPUR,1980 (7th LOK SABHA),UDDARAJU RAMAM,M,CPM,,,114156.0,25.82%,1,ANDHRA PRADESH-NARASAPUR-1980 (7th LOK SABHA),2,1st runner up,1980,25.82,ANDHRA PRADESH,Andhra Pradesh,30.84,-5.02,23.56,0,0,0.2582,0.0666672399999999,2.183070073274747,Unaffiliated,100.0,700.0,34.45,-0.6261488357328923,-1.2078779841260325
65372,2791.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),LALGUDI RAJENDRAN V.,M,IND,,,23133.0,4.51%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),3,2nd runner up,1980,4.51,TAMIL NADU,Tamil Nadu,0.42,4.09,0.5,0,0,0.0451,0.00203401,2.1890814745477685,Unaffiliated,45.68,690.0,34.45,-0.6522324503269077,-1.2078779841260325
65373,2792.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),PERIYANNAN S.,M,IND,,,2004.0,0.39%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),4,loser,1980,0.39,TAMIL NADU,Tamil Nadu,4.51,-4.12,0.42,0,0,0.0039,1.5210000000000002e-05,2.1890814745477685,Unaffiliated,45.68,690.0,34.45,-0.6522324503269077,-1.2078779841260325
65374,2793.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),SELVANATHAN M.J.,M,IND,,,1204.0,0.23%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),5,loser,1980,0.23,TAMIL NADU,Tamil Nadu,0.39,-0.16,4.51,0,0,0.0023,5.29e-06,2.1890814745477685,Unaffiliated,45.68,690.0,34.45,-0.6522324503269077,-1.2078779841260325
65375,2794.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),VELU C.,M,IND,,,1113.0,0.22%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),6,loser,1980,0.22,TAMIL NADU,Tamil Nadu,0.23,-0.01,0.39,0,0,0.0022,4.84e-06,2.1890814745477685,Unaffiliated,45.68,690.0,34.45,-0.6522324503269077,-1.2078779841260325
65376,2795.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),VIJAYA RENGAN N.,M,IND,,,986.0,0.19%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),7,loser,1980,0.19,TAMIL NADU,Tamil Nadu,0.22,-0.03,0.23,0,0,0.0019,3.61e-06,2.1890814745477685,Unaffiliated,45.68,690.0,34.45,-0.6522324503269077,-1.2078779841260325
65377,2796.0,TAMIL NADU,TIRUCHIRAPPALLI,1980 (7th LOK SABHA),RATHINAM S.,M,IND,,,898.0,0.18%,1,TAMIL NADU-TIRUCHIRAPPALLI-1980 (7th LOK SABHA),8,loser,1980,0.18,TAMIL NADU,Tamil Nadu,0.19,-0.01,0.22,0,0,0.0018,3.24e-06,2.1890814745477685,Unaffiliated,45.68,690.0,34.45,-0.6522324503269077,-1.2078779841260325
